Fra;Til;KWH 60 Forbruk
15.09.2019 23:00;16.09.2019 00:00;1,384
16.09.2019 00:00;16.09.2019 01:00;0,485
16.09.2019 01:00;16.09.2019 02:00;0,488
16.09.2019 02:00;16.09.2019 03:00;0,271
16.09.2019 03:00;16.09.2019 04:00;0,485
16.09.2019 04:00;16.09.2019 05:00;0,285
16.09.2019 05:00;16.09.2019 06:00;0,587
16.09.2019 06:00;16.09.2019 07:00;0,578
16.09.2019 07:00;16.09.2019 08:00;1,657
16.09.2019 08:00;16.09.2019 09:00;0,602
16.09.2019 09:00;16.09.2019 10:00;0,433
16.09.2019 10:00;16.09.2019 11:00;0,283
16.09.2019 11:00;16.09.2019 12:00;0,609
16.09.2019 12:00;16.09.2019 13:00;0,244
16.09.2019 13:00;16.09.2019 14:00;0,354
16.09.2019 14:00;16.09.2019 15:00;0,61
16.09.2019 15:00;16.09.2019 16:00;0,667
16.09.2019 16:00;16.09.2019 17:00;1,516
16.09.2019 17:00;16.09.2019 18:00;0,718
16.09.2019 18:00;16.09.2019 19:00;0,529
16.09.2019 19:00;16.09.2019 20:00;0,802
16.09.2019 20:00;16.09.2019 21:00;0,58
16.09.2019 21:00;16.09.2019 22:00;2,191
16.09.2019 22:00;16.09.2019 23:00;1,46
16.09.2019 23:00;17.09.2019 00:00;0,417
17.09.2019 00:00;17.09.2019 01:00;0,542
17.09.2019 01:00;17.09.2019 02:00;0,428
17.09.2019 02:00;17.09.2019 03:00;0,459
17.09.2019 03:00;17.09.2019 04:00;0,538
17.09.2019 04:00;17.09.2019 05:00;0,482
17.09.2019 05:00;17.09.2019 06:00;1,375
17.09.2019 06:00;17.09.2019 07:00;1,22
17.09.2019 07:00;17.09.2019 08:00;1,32
17.09.2019 08:00;17.09.2019 09:00;1,144
17.09.2019 09:00;17.09.2019 10:00;0,9
17.09.2019 10:00;17.09.2019 11:00;0,559
17.09.2019 11:00;17.09.2019 12:00;0,791
17.09.2019 12:00;17.09.2019 13:00;0,63
17.09.2019 13:00;17.09.2019 14:00;0,615
17.09.2019 14:00;17.09.2019 15:00;1,509
17.09.2019 15:00;17.09.2019 16:00;0,689
17.09.2019 16:00;17.09.2019 17:00;0,523
17.09.2019 17:00;17.09.2019 18:00;1,583
17.09.2019 18:00;17.09.2019 19:00;0,992
17.09.2019 19:00;17.09.2019 20:00;1,019
17.09.2019 20:00;17.09.2019 21:00;1,917
17.09.2019 21:00;17.09.2019 22:00;1,512
17.09.2019 22:00;17.09.2019 23:00;1,349
17.09.2019 23:00;18.09.2019 00:00;0,519
18.09.2019 00:00;18.09.2019 01:00;0,351
18.09.2019 01:00;18.09.2019 02:00;0,527
18.09.2019 02:00;18.09.2019 03:00;1,42
18.09.2019 03:00;18.09.2019 04:00;0,449
18.09.2019 04:00;18.09.2019 05:00;0,551
18.09.2019 05:00;18.09.2019 06:00;0,446
18.09.2019 06:00;18.09.2019 07:00;0,899
18.09.2019 07:00;18.09.2019 08:00;1,111
18.09.2019 08:00;18.09.2019 09:00;0,452
18.09.2019 09:00;18.09.2019 10:00;1,503
18.09.2019 10:00;18.09.2019 11:00;0,764
18.09.2019 11:00;18.09.2019 12:00;0,342
18.09.2019 12:00;18.09.2019 13:00;0,516
18.09.2019 13:00;18.09.2019 14:00;0,674
18.09.2019 14:00;18.09.2019 15:00;0,39
18.09.2019 15:00;18.09.2019 16:00;0,442
18.09.2019 16:00;18.09.2019 17:00;1,123
18.09.2019 17:00;18.09.2019 18:00;0,831
18.09.2019 18:00;18.09.2019 19:00;1,369
18.09.2019 19:00;18.09.2019 20:00;0,992
18.09.2019 20:00;18.09.2019 21:00;0,648
18.09.2019 21:00;18.09.2019 22:00;2,893
18.09.2019 22:00;18.09.2019 23:00;0,774
18.09.2019 23:00;19.09.2019 00:00;0,628
19.09.2019 00:00;19.09.2019 01:00;0,533
19.09.2019 01:00;19.09.2019 02:00;0,446
19.09.2019 02:00;19.09.2019 03:00;0,589
19.09.2019 03:00;19.09.2019 04:00;0,594
19.09.2019 04:00;19.09.2019 05:00;0,525
19.09.2019 05:00;19.09.2019 06:00;1,326
19.09.2019 06:00;19.09.2019 07:00;1,075
19.09.2019 07:00;19.09.2019 08:00;0,967
19.09.2019 08:00;19.09.2019 09:00;0,844
19.09.2019 09:00;19.09.2019 10:00;0,677
19.09.2019 10:00;19.09.2019 11:00;0,636
19.09.2019 11:00;19.09.2019 12:00;0,75
19.09.2019 12:00;19.09.2019 13:00;1,627
19.09.2019 13:00;19.09.2019 14:00;0,451
19.09.2019 14:00;19.09.2019 15:00;0,692
19.09.2019 15:00;19.09.2019 16:00;0,694
19.09.2019 16:00;19.09.2019 17:00;0,588
19.09.2019 17:00;19.09.2019 18:00;1,161
19.09.2019 18:00;19.09.2019 19:00;1,842
19.09.2019 19:00;19.09.2019 20:00;2,814
19.09.2019 20:00;19.09.2019 21:00;2,376
19.09.2019 21:00;19.09.2019 22:00;1,293
19.09.2019 22:00;19.09.2019 23:00;0,795
19.09.2019 23:00;20.09.2019 00:00;0,594
20.09.2019 00:00;20.09.2019 01:00;0,755
20.09.2019 01:00;20.09.2019 02:00;0,605
20.09.2019 02:00;20.09.2019 03:00;0,76
20.09.2019 03:00;20.09.2019 04:00;1,609
20.09.2019 04:00;20.09.2019 05:00;0,585
20.09.2019 05:00;20.09.2019 06:00;0,792
20.09.2019 06:00;20.09.2019 07:00;0,806
20.09.2019 07:00;20.09.2019 08:00;0,872
20.09.2019 08:00;20.09.2019 09:00;0,88
20.09.2019 09:00;20.09.2019 10:00;0,723
20.09.2019 10:00;20.09.2019 11:00;2,122
20.09.2019 11:00;20.09.2019 12:00;1,544
20.09.2019 12:00;20.09.2019 13:00;1,636
20.09.2019 13:00;20.09.2019 14:00;1,365
20.09.2019 14:00;20.09.2019 15:00;2,01
20.09.2019 15:00;20.09.2019 16:00;0,948
20.09.2019 16:00;20.09.2019 17:00;0,94
20.09.2019 17:00;20.09.2019 18:00;0,893
20.09.2019 18:00;20.09.2019 19:00;2,065
20.09.2019 19:00;20.09.2019 20:00;1,194
20.09.2019 20:00;20.09.2019 21:00;0,88
20.09.2019 21:00;20.09.2019 22:00;0,829
20.09.2019 22:00;20.09.2019 23:00;1,038
20.09.2019 23:00;21.09.2019 00:00;0,732
21.09.2019 00:00;21.09.2019 01:00;1,207
21.09.2019 01:00;21.09.2019 02:00;0,416
21.09.2019 02:00;21.09.2019 03:00;0,584
21.09.2019 03:00;21.09.2019 04:00;0,251
21.09.2019 04:00;21.09.2019 05:00;0,589
21.09.2019 05:00;21.09.2019 06:00;0,626
21.09.2019 06:00;21.09.2019 07:00;0,316
21.09.2019 07:00;21.09.2019 08:00;0,585
21.09.2019 08:00;21.09.2019 09:00;1,276
21.09.2019 09:00;21.09.2019 10:00;1,827
21.09.2019 10:00;21.09.2019 11:00;2,047
21.09.2019 11:00;21.09.2019 12:00;2,602
21.09.2019 12:00;21.09.2019 13:00;0,995
21.09.2019 13:00;21.09.2019 14:00;0,345
21.09.2019 14:00;21.09.2019 15:00;0,603
21.09.2019 15:00;21.09.2019 16:00;0,465
21.09.2019 16:00;21.09.2019 17:00;1,082
21.09.2019 17:00;21.09.2019 18:00;0,786
21.09.2019 18:00;21.09.2019 19:00;0,536
21.09.2019 19:00;21.09.2019 20:00;1,049
21.09.2019 20:00;21.09.2019 21:00;1,811
21.09.2019 21:00;21.09.2019 22:00;0,93
21.09.2019 22:00;21.09.2019 23:00;0,801
21.09.2019 23:00;22.09.2019 00:00;0,878
22.09.2019 00:00;22.09.2019 01:00;0,329
22.09.2019 01:00;22.09.2019 02:00;0,602
22.09.2019 02:00;22.09.2019 03:00;0,449
22.09.2019 03:00;22.09.2019 04:00;1,267
22.09.2019 04:00;22.09.2019 05:00;0,65
22.09.2019 05:00;22.09.2019 06:00;0,334
22.09.2019 06:00;22.09.2019 07:00;0,548
22.09.2019 07:00;22.09.2019 08:00;0,408
22.09.2019 08:00;22.09.2019 09:00;0,732
22.09.2019 09:00;22.09.2019 10:00;0,852
22.09.2019 10:00;22.09.2019 11:00;1,39
22.09.2019 11:00;22.09.2019 12:00;1,232
22.09.2019 12:00;22.09.2019 13:00;1,665
22.09.2019 13:00;22.09.2019 14:00;0,446
22.09.2019 14:00;22.09.2019 15:00;0,41
22.09.2019 15:00;22.09.2019 16:00;0,603
22.09.2019 16:00;22.09.2019 17:00;0,288
22.09.2019 17:00;22.09.2019 18:00;0,533
22.09.2019 18:00;22.09.2019 19:00;0,816
22.09.2019 19:00;22.09.2019 20:00;0,963
22.09.2019 20:00;22.09.2019 21:00;1,898
22.09.2019 21:00;22.09.2019 22:00;0,888
22.09.2019 22:00;22.09.2019 23:00;0,631
22.09.2019 23:00;23.09.2019 00:00;0,512
23.09.2019 00:00;23.09.2019 01:00;0,399
23.09.2019 01:00;23.09.2019 02:00;0,521
23.09.2019 02:00;23.09.2019 03:00;0,3
23.09.2019 03:00;23.09.2019 04:00;0,633
23.09.2019 04:00;23.09.2019 05:00;1,134
23.09.2019 05:00;23.09.2019 06:00;0,572
23.09.2019 06:00;23.09.2019 07:00;0,458
23.09.2019 07:00;23.09.2019 08:00;0,773
23.09.2019 08:00;23.09.2019 09:00;0,453
23.09.2019 09:00;23.09.2019 10:00;0,369
23.09.2019 10:00;23.09.2019 11:00;0,607
23.09.2019 11:00;23.09.2019 12:00;0,426
23.09.2019 12:00;23.09.2019 13:00;0,42
23.09.2019 13:00;23.09.2019 14:00;0,347
23.09.2019 14:00;23.09.2019 15:00;1,305
23.09.2019 15:00;23.09.2019 16:00;0,463
23.09.2019 16:00;23.09.2019 17:00;0,576
23.09.2019 17:00;23.09.2019 18:00;0,499
23.09.2019 18:00;23.09.2019 19:00;0,938
23.09.2019 19:00;23.09.2019 20:00;1,004
23.09.2019 20:00;23.09.2019 21:00;0,984
23.09.2019 21:00;23.09.2019 22:00;0,948
23.09.2019 22:00;23.09.2019 23:00;0,762
23.09.2019 23:00;24.09.2019 00:00;1,413
24.09.2019 00:00;24.09.2019 01:00;0,388
24.09.2019 01:00;24.09.2019 02:00;0,524
24.09.2019 02:00;24.09.2019 03:00;0,734
24.09.2019 03:00;24.09.2019 04:00;0,494
24.09.2019 04:00;24.09.2019 05:00;0,47
24.09.2019 05:00;24.09.2019 06:00;0,583
24.09.2019 06:00;24.09.2019 07:00;0,763
24.09.2019 07:00;24.09.2019 08:00;1,41
24.09.2019 08:00;24.09.2019 09:00;0,85
24.09.2019 09:00;24.09.2019 10:00;0,774
24.09.2019 10:00;24.09.2019 11:00;0,619
24.09.2019 11:00;24.09.2019 12:00;0,646
24.09.2019 12:00;24.09.2019 13:00;0,621
24.09.2019 13:00;24.09.2019 14:00;0,753
24.09.2019 14:00;24.09.2019 15:00;0,784
24.09.2019 15:00;24.09.2019 16:00;0,414
24.09.2019 16:00;24.09.2019 17:00;1,502
24.09.2019 17:00;24.09.2019 18:00;2,635
24.09.2019 18:00;24.09.2019 19:00;0,979
24.09.2019 19:00;24.09.2019 20:00;0,811
24.09.2019 20:00;24.09.2019 21:00;0,922
24.09.2019 21:00;24.09.2019 22:00;1,319
24.09.2019 22:00;24.09.2019 23:00;2,701
24.09.2019 23:00;25.09.2019 00:00;1,4
25.09.2019 00:00;25.09.2019 01:00;0,658
25.09.2019 01:00;25.09.2019 02:00;0,528
25.09.2019 02:00;25.09.2019 03:00;0,706
25.09.2019 03:00;25.09.2019 04:00;0,634
25.09.2019 04:00;25.09.2019 05:00;0,596
25.09.2019 05:00;25.09.2019 06:00;0,769
25.09.2019 06:00;25.09.2019 07:00;0,709
25.09.2019 07:00;25.09.2019 08:00;1,826
25.09.2019 08:00;25.09.2019 09:00;0,824
25.09.2019 09:00;25.09.2019 10:00;0,557
25.09.2019 10:00;25.09.2019 11:00;0,79
25.09.2019 11:00;25.09.2019 12:00;0,747
25.09.2019 12:00;25.09.2019 13:00;0,582
25.09.2019 13:00;25.09.2019 14:00;0,795
25.09.2019 14:00;25.09.2019 15:00;0,773
25.09.2019 15:00;25.09.2019 16:00;1,447
25.09.2019 16:00;25.09.2019 17:00;0,795
25.09.2019 17:00;25.09.2019 18:00;2,07
25.09.2019 18:00;25.09.2019 19:00;1,277
25.09.2019 19:00;25.09.2019 20:00;3,337
25.09.2019 20:00;25.09.2019 21:00;2,465
25.09.2019 21:00;25.09.2019 22:00;0,781
25.09.2019 22:00;25.09.2019 23:00;0,612
25.09.2019 23:00;26.09.2019 00:00;0,515
26.09.2019 00:00;26.09.2019 01:00;0,516
26.09.2019 01:00;26.09.2019 02:00;0,357
26.09.2019 02:00;26.09.2019 03:00;1,509
26.09.2019 03:00;26.09.2019 04:00;0,623
26.09.2019 04:00;26.09.2019 05:00;0,47
26.09.2019 05:00;26.09.2019 06:00;0,644
26.09.2019 06:00;26.09.2019 07:00;0,835
26.09.2019 07:00;26.09.2019 08:00;0,723
26.09.2019 08:00;26.09.2019 09:00;0,653
26.09.2019 09:00;26.09.2019 10:00;0,715
26.09.2019 10:00;26.09.2019 11:00;1,591
26.09.2019 11:00;26.09.2019 12:00;0,71
26.09.2019 12:00;26.09.2019 13:00;0,625
26.09.2019 13:00;26.09.2019 14:00;0,739
26.09.2019 14:00;26.09.2019 15:00;0,749
26.09.2019 15:00;26.09.2019 16:00;0,565
26.09.2019 16:00;26.09.2019 17:00;0,896
26.09.2019 17:00;26.09.2019 18:00;1,691
26.09.2019 18:00;26.09.2019 19:00;1,995
26.09.2019 19:00;26.09.2019 20:00;0,925
26.09.2019 20:00;26.09.2019 21:00;0,719
26.09.2019 21:00;26.09.2019 22:00;2,466
26.09.2019 22:00;26.09.2019 23:00;1,736
26.09.2019 23:00;27.09.2019 00:00;0,661
27.09.2019 00:00;27.09.2019 01:00;0,601
27.09.2019 01:00;27.09.2019 02:00;0,594
27.09.2019 02:00;27.09.2019 03:00;0,676
27.09.2019 03:00;27.09.2019 04:00;0,655
27.09.2019 04:00;27.09.2019 05:00;0,558
27.09.2019 05:00;27.09.2019 06:00;0,895
27.09.2019 06:00;27.09.2019 07:00;1,614
27.09.2019 07:00;27.09.2019 08:00;0,556
27.09.2019 08:00;27.09.2019 09:00;0,821
27.09.2019 09:00;27.09.2019 10:00;0,736
27.09.2019 10:00;27.09.2019 11:00;0,564
27.09.2019 11:00;27.09.2019 12:00;0,691
27.09.2019 12:00;27.09.2019 13:00;0,822
27.09.2019 13:00;27.09.2019 14:00;1,434
27.09.2019 14:00;27.09.2019 15:00;0,717
27.09.2019 15:00;27.09.2019 16:00;0,671
27.09.2019 16:00;27.09.2019 17:00;1,071
27.09.2019 17:00;27.09.2019 18:00;1,75
27.09.2019 18:00;27.09.2019 19:00;1,153
27.09.2019 19:00;27.09.2019 20:00;3,398
27.09.2019 20:00;27.09.2019 21:00;2,699
27.09.2019 21:00;27.09.2019 22:00;0,949
27.09.2019 22:00;27.09.2019 23:00;1,654
27.09.2019 23:00;28.09.2019 00:00;0,786
28.09.2019 00:00;28.09.2019 01:00;0,625
28.09.2019 01:00;28.09.2019 02:00;0,502
28.09.2019 02:00;28.09.2019 03:00;0,451
28.09.2019 03:00;28.09.2019 04:00;0,562
28.09.2019 04:00;28.09.2019 05:00;0,457
28.09.2019 05:00;28.09.2019 06:00;0,72
28.09.2019 06:00;28.09.2019 07:00;0,614
28.09.2019 07:00;28.09.2019 08:00;1,842
28.09.2019 08:00;28.09.2019 09:00;1,146
28.09.2019 09:00;28.09.2019 10:00;1,573
28.09.2019 10:00;28.09.2019 11:00;1,788
28.09.2019 11:00;28.09.2019 12:00;0,627
28.09.2019 12:00;28.09.2019 13:00;0,506
28.09.2019 13:00;28.09.2019 14:00;0,73
28.09.2019 14:00;28.09.2019 15:00;1,752
28.09.2019 15:00;28.09.2019 16:00;1,596
28.09.2019 16:00;28.09.2019 17:00;3,8
28.09.2019 17:00;28.09.2019 18:00;1,195
28.09.2019 18:00;28.09.2019 19:00;0,977
28.09.2019 19:00;28.09.2019 20:00;2,195
28.09.2019 20:00;28.09.2019 21:00;0,962
28.09.2019 21:00;28.09.2019 22:00;0,937
28.09.2019 22:00;28.09.2019 23:00;0,91
28.09.2019 23:00;29.09.2019 00:00;0,575
29.09.2019 00:00;29.09.2019 01:00;0,28
29.09.2019 01:00;29.09.2019 02:00;1,33
29.09.2019 02:00;29.09.2019 03:00;0,641
29.09.2019 03:00;29.09.2019 04:00;0,533
29.09.2019 04:00;29.09.2019 05:00;0,613
29.09.2019 05:00;29.09.2019 06:00;0,591
29.09.2019 06:00;29.09.2019 07:00;0,671
29.09.2019 07:00;29.09.2019 08:00;0,612
29.09.2019 08:00;29.09.2019 09:00;3,145
29.09.2019 09:00;29.09.2019 10:00;0,964
29.09.2019 10:00;29.09.2019 11:00;2,019
29.09.2019 11:00;29.09.2019 12:00;1,628
29.09.2019 12:00;29.09.2019 13:00;2,539
29.09.2019 13:00;29.09.2019 14:00;1,147
29.09.2019 14:00;29.09.2019 15:00;4,046
29.09.2019 15:00;29.09.2019 16:00;3,382
29.09.2019 16:00;29.09.2019 17:00;0,878
29.09.2019 17:00;29.09.2019 18:00;2,311
29.09.2019 18:00;29.09.2019 19:00;1,03
29.09.2019 19:00;29.09.2019 20:00;0,834
29.09.2019 20:00;29.09.2019 21:00;0,739
29.09.2019 21:00;29.09.2019 22:00;0,913
29.09.2019 22:00;29.09.2019 23:00;1,986
29.09.2019 23:00;30.09.2019 00:00;0,99
30.09.2019 00:00;30.09.2019 01:00;0,279
30.09.2019 01:00;30.09.2019 02:00;0,412
30.09.2019 02:00;30.09.2019 03:00;0,414
30.09.2019 03:00;30.09.2019 04:00;0,305
30.09.2019 04:00;30.09.2019 05:00;0,439
30.09.2019 05:00;30.09.2019 06:00;0,25
30.09.2019 06:00;30.09.2019 07:00;0,68
30.09.2019 07:00;30.09.2019 08:00;1,765
30.09.2019 08:00;30.09.2019 09:00;0,458
30.09.2019 09:00;30.09.2019 10:00;0,618
30.09.2019 10:00;30.09.2019 11:00;0,55
30.09.2019 11:00;30.09.2019 12:00;0,667
30.09.2019 12:00;30.09.2019 13:00;0,613
30.09.2019 13:00;30.09.2019 14:00;0,541
30.09.2019 14:00;30.09.2019 15:00;0,665
30.09.2019 15:00;30.09.2019 16:00;0,417
30.09.2019 16:00;30.09.2019 17:00;1,461
30.09.2019 17:00;30.09.2019 18:00;1,584
30.09.2019 18:00;30.09.2019 19:00;3,155
30.09.2019 19:00;30.09.2019 20:00;2,384
30.09.2019 20:00;30.09.2019 21:00;1,541
30.09.2019 21:00;30.09.2019 22:00;2,724
30.09.2019 22:00;30.09.2019 23:00;1,616
30.09.2019 23:00;01.10.2019 00:00;0,423